,CCNumber,CrimeCode,Description,Inside_Outside,Weapon,Location,Old_District,Neighborhood,Day sin,Day cos,Year sin,Year cos,Latitude,Longitude
2024-03-12 03:00:00,0.9918095827754249,0.5480480480480481,0.22422422422422422,0.0,0.9554554554554555,0.7597400856300958,0.11561561561561562,0.6166166166166166,0.8736800511218608,0.6172999399472665,0.8985677881556714,0.622054652914875,0.4610950235344522,0.7022438711154633
2024-03-12 04:00:00,0.9918096955953276,0.5355355355355356,0.004004004004004004,0.0,0.9554554554554555,0.995272021995462,0.11561561561561562,0.5066246112597049,0.9033556594267975,0.5544670015125993,0.8986965999028473,0.6219193518817424,0.707327425165476,0.6855420614949974
2024-03-12 05:00:00,0.9918100340550354,0.6491491491491491,0.08508508508508508,0.0,0.9554554554554555,0.16474659883036344,0.11561561561561562,0.07007007007007007,0.9379379379331717,0.49749749772839646,0.8988221317574504,0.6217872867755486,0.5683376328400569,0.7963372321652024
2024-03-12 06:00:00,0.9918391754358874,0.9324324324324325,0.05455455455455455,0.0,0.9554554554554555,0.8217763404275141,0.11561561561561562,0.7517849975631526,0.9739739739739739,0.41804219112545865,0.899025478331835,0.6215698834429023,0.7382381063080068,0.24241812548221026
2024-03-12 07:00:00,0.9919493440708151,0.9584584584584585,0.45795795795795796,0.0,0.9554554554554555,0.6836178207945136,0.11561561561561562,0.7813534614653785,0.9409409409415097,0.33033033034656784,0.8992408617656948,0.6212326304054723,0.4236982396408933,0.9321061063585641
2024-03-12 08:00:00,0.9918128319886209,0.9800969036865711,0.27727727727727725,0.0,0.9554554554554555,0.7210956072981977,0.11561561561561562,0.6291130175755415,0.8783026720295881,0.23857247824903205,0.899515443109868,0.6208015674721307,0.973988319090243,0.41867622513363945
2024-03-12 09:00:00,0.9919395813885734,0.8557750296880732,0.1961961961961962,0.0,0.9554554554554555,0.5673907228995652,0.11561561561561562,0.7727189413023993,0.834064740115631,0.17014308807156803,0.8997318206500284,0.6205554149127309,0.686224842282622,0.26508927226760337
2024-03-12 10:00:00,0.9918142648013845,0.9054054054054054,0.12462462462462462,0.0,0.9554554554554555,0.5289002002060478,0.11561561561561562,0.4770621149603201,0.7519443542149225,0.08080866416084415,0.9000420446137555,0.6203571450826518,0.28941058272361825,0.6936283761392815
2024-03-12 11:00:00,0.9919017227899108,0.5625625625625625,0.42592592592592593,0.0,0.9554554554554555,0.9430531633301286,0.11561561561561562,0.6618614323227723,0.7149327827140434,0.061934164873322914,0.9001725115386356,0.6202743907784618,0.27338600302895305,0.2718372016224326
2024-03-12 12:00:00,0.9918244449172661,0.7240222100418002,0.37287287287287285,0.0,0.9554554554554555,0.6231672318594507,0.11561561561561562,0.3350500467333455,0.5053400646032524,0.04471057950757875,0.9004067471493721,0.6201255857100644,0.3419231105172826,0.1819563230970687
2024-03-12 13:00:00,0.9918154494103621,0.577077077077077,0.4964964964964965,0.0,0.9554554554554555,0.8524370307320546,0.11561561561561562,0.7690421947686553,0.3926328557380706,0.0819244284524516,0.9005973745308662,0.6200042118364002,0.8086175189993401,0.4492407275182829
2024-03-12 14:00:00,0.991862535924928,0.9406043323131729,0.3283283283283283,0.0,0.9554554554554555,0.8143647048617241,0.11561561561561562,0.4790441424909629,0.2755468245187913,0.1479536284355051,0.9008381316376598,0.619850549221871,0.7625698157306852,0.36538423229525213
2024-03-12 15:00:00,0.9918253324338334,0.98998998998999,0.03203203203203203,0.0,0.9554554554554555,0.8904102727268967,0.11561561561561562,0.25325325325325326,0.2192264963248556,0.18618618618523514,0.9009484525791861,0.6197672617124477,0.8873022359698789,0.9605022950943234
2024-03-12 16:00:00,0.9919261934267934,0.5195195195195195,0.2147147147147147,0.0,0.9554554554554555,0.3390032954580228,0.11561561561561562,0.2902902902902903,0.0998895259874109,0.30102364091238754,0.901189316774682,0.6191317330215421,0.5461970747305465,0.5069241443174438
2024-03-12 17:00:00,0.9918451846341562,0.5980980980980981,0.3649966480596284,0.0,0.9554554554554555,0.38763958067590687,0.11561561561561562,0.542455371052238,0.06996076238130683,0.3555786526214955,0.9012882182389227,0.6185638502302592,0.46415313669679037,0.5772889866098739
2024-03-12 18:00:00,0.9918444203227188,0.7499847237412148,0.23627989697439175,0.0,0.9554554554554555,0.6938405462876531,0.11561561561561562,0.6509908615915126,0.05547057912304404,0.43259790001515064,0.901430295419517,0.6180892030187981,0.5493489482451697,0.628567684603394
2024-03-12 19:00:00,0.9918421425993268,0.9119366290335773,0.11161161161161162,0.0,0.9554554554554555,0.9140177999128601,0.11561561561561562,0.6312922027332046,0.0885359767218731,0.5138200385301478,0.9015856794914683,0.6175778803457862,0.6290516164812225,0.6397571175813499
2024-03-12 20:00:00,0.9918299862548173,0.6814623064623064,0.3788788788788789,0.0,0.9554554554554555,0.30270044132558915,0.11561561561561562,0.40667988588839854,0.16888297326969864,0.6177799842186602,0.9017614622585428,0.6170985705213591,0.5897935932927157,0.5638650306380766
2024-03-12 21:00:00,0.9918523009033604,0.8742742742742742,0.11661661661661661,0.0,0.9554554554554555,0.7103131580294273,0.11561561561561562,0.2732742010817652,0.2568229439500557,0.7125662359341418,0.9019319146161194,0.6166795599818193,0.23058541567362148,0.4630171852865447
2024-03-12 22:00:00,0.9918426344941023,0.9601037514958999,0.1031031031031031,0.0,0.9554554554554555,0.35149885462266395,0.11561561561561562,0.2921632766316264,0.33205803327186506,0.7847852920478233,0.9022143515398022,0.6164477068278214,0.35445950340069426,0.20601825552907393
2024-03-12 23:00:00,0.9918216770689879,0.5980980980980981,0.1781781781781782,0.0,0.9554554554554555,0.12630109361913022,0.11561561561561562,0.12595076642714495,0.5391151689604577,0.9111487671105168,0.9027824195284438,0.6160270354524275,0.770339706538664,0.7917036432074537
2024-03-13 00:00:00,0.991904802773253,0.944611379478289,0.11161161161161162,0.0,0.9554554554554555,0.6474025503200822,0.11561561561561562,0.2869648083248948,0.6626845343676829,0.9102488234439463,0.9028743821567965,0.615958774019902,0.5739058618231445,0.5384346796344645
2024-03-13 01:00:00,0.9918636310140662,0.6696221251619655,0.1083784993913613,0.0,0.9554554554554555,0.6305882622362755,0.11561561561561562,0.5603100200175566,0.7421802419835939,0.8137979265076182,0.9032684593039765,0.615682894646867,0.5761587019268168,0.513620808127369
2024-03-13 02:00:00,0.9918237078272354,0.5195195195195195,0.10560560560560561,0.0,0.9554554554554555,0.6218698538096411,0.11561561561561562,0.7531974478144319,0.8061985439279044,0.7479350061941311,0.9036562212616313,0.6154798698645148,0.5834376321757095,0.492573257817582
